668 Pyroar       Fire      0 507 86 68 72 109 66 106 6        0  0.00 1.50 81
669 Flabébé      Fada      0 303 44 38 39 61 79 42 6        0  0.00 0.10 0
670 Floette      Fada      0 371 54 45 47 75 98 52 6        0  0.00 0.20 0
671 Florges      Fada      0 552 78 65 68 112 154 75 6        0  0.00 1.09 10
672 Skiddo       Planta    0 350 66 65 48 62 57 52 6        0  0.00 0.89 31
673 Gogoat       Planta    0 531 123 100 62 97 81 68 6        0  0.00 1.70 91
674 Pancham      Lutador   0 348 67 82 62 46 48 43 6        0  0.00 0.61 8
675 Pangoro      Lutador   0 495 95 124 78 69 71 58 6        0  0.00 2.11 136
676 Furfrou      Normal    0 472 75 80 60 65 90 102 6        0  0.00 1.19 28
677 Espurr       Psychic   0 355 62 48 54 63 60 68 6        0  0.00 0.30 3
678 Meowstic     Psychic   0 466 74 48 76 83 81 104 6        0  0.00 0.61 8
679 Honedge      Aço       0 325 45 80 100 35 37 28 6        0  0.00 0.79 2
680 Doublade     Aço       0 448 59 110 150 45 49 35 6        0  0.00 0.84 4
681 Aegislash    Aço       0 520 60 50 150 50 150 60 6        0  0.00 1.70 53
682 Spritzee     Fada      0 341 78 52 60 63 65 23 6        0  0.00 0.20 0
683 Aromatisse   Fada      0 462 101 72 72 99 89 29 6        0  0.00 0.79 15
684 Swirlix      Fada      0 341 62 48 66 59 57 49 6        0  0.00 0.41 3
685 Slurpuff     Fada      0 480 82 80 86 85 75 72 6        0  0.00 0.79 5
686 Inkay        Sombrio   0 288 53 54 53 37 46 45 6        0  0.00 0.41 3
687 Malamar      Sombrio   0 482 86 92 88 68 75 73 6        0  0.00 1.50 47
688 Binacle      Pedra     0 306 42 52 67 39 56 50 6        0  0.00 0.51 31
689 Barbaracle   Pedra     0 500 72 105 115 54 86 68 6        0  0.00 1.30 96
690 Skrelp       Venenoso  0 320 50 60 60 60 60 30 6        0  0.00 0.51 7
691 Dragalge     Venenoso  0 494 65 75 90 97 123 44 6        0  0.00 1.80 81
692 Clauncher    Water     0 330 50 53 62 58 63 44 6        0  0.00 0.51 8
693 Clawitzer    Water     0 500 71 73 88 120 89 59 6        0  0.00 1.30 35
694 Helioptile   Electric  0 289 44 38 33 61 43 70 6        0  0.00 0.51 6
695 Heliolisk    Electric  0 481 62 55 52 109 94 109 6        0  0.00 0.99 21
696 Tyrunt       Pedra     0 362 58 89 77 45 45 48 6        0  0.00 0.79 26
697 Tyrantrum    Pedra     0 521 82 121 119 69 59 71 6        0  0.00 2.49 270
698 Amaura       Pedra     0 362 77 59 50 67 63 46 6        0  0.00 1.30 25
699 Aurorus      Pedra     0 521 123 77 72 99 92 58 6        0  0.00 2.69 225
700 Sylveon      Fada      0 525 95 65 65 110 130 60 6        0  0.00 0.99 23
701 Hawlucha     Lutador   0 500 78 92 75 74 63 118 6        0  0.00 0.79 21
702 Dedenne      Electric  0 431 67 58 57 81 67 101 6        0  0.00 0.20 2
703 Carbink      Pedra     0 500 50 50 150 50 150 50 6        0  0.00 0.30 5
704 Goomy        Dragon    0 300 45 50 35 55 75 40 6        0  0.00 0.30 2
705 Sliggoo      Dragon    0 452 68 75 53 83 113 60 6        0  0.00 0.79 17
706 Goodra       Dragon    0 600 90 100 70 110 150 80 6        0  0.00 2.01 150
707 Klefki       Aço       0 470 57 80 91 80 87 75 6        0  0.00 0.20 3
708 Phantump     Ghost     0 309 43 70 48 50 60 38 6        0  0.00 0.41 7
709 Trevenant    Ghost     0 474 85 110 76 65 82 56 6        0  0.00 1.50 71
710 Pumpkaboo    Ghost     0 335 49 66 70 44 55 51 6        0  0.00 0.41 5
711 Gourgeist    Ghost     0 494 65 90 122 58 75 84 6        0  0.00 1.70 39
712 Bergmite     Gelo      0 304 55 69 85 32 35 28 6        0  0.00 0.99 99
713 Avalugg      Gelo      0 514 95 117 184 44 46 28 6        0  0.00 2.01 505
714 Noibat       Voador    0 245 40 30 35 45 40 55 6        0  0.00 0.51 8
715 Noivern      Voador    0 535 85 70 80 97 80 123 6        0  0.00 1.50 85
716 Xerneas      Fada      0 680 126 131 95 131 98 99 6        1  0.00 3.00 215
717 Yveltal      Sombrio   0 680 126 131 95 131 98 99 6        1  0.00 5.79 203
718 Zygarde      Dragon    0 600 108 100 121 81 95 95 6        1  0.00 5.00 305
719 Diancie      Pedra     0 600 50 100 150 100 150 50 6        1  0.00 0.71 8
720 Hoopa        Psychic   0 600 80 110 60 150 130 70 6        1  0.00 0.51 9
721 Volcanion    Fire      0 600 80 110 120 130 90 70 6        1  0.00 1.70 195
